1.000000e+03	1	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.995422e+02	1	2.236068e-02	2.000000e-02	1.000000e-02	0.000000e+00
9.981314e+02	1	4.472136e-02	4.000000e-02	2.000000e-02	0.000000e+00
9.957564e+02	1	6.708204e-02	6.000000e-02	3.000000e-02	0.000000e+00
9.926602e+02	1	8.944272e-02	8.000000e-02	4.000000e-02	0.000000e+00
9.886030e+02	1	1.118034e-01	1.000000e-01	5.000000e-02	0.000000e+00
9.837391e+02	1	1.341641e-01	1.200000e-01	6.000000e-02	0.000000e+00
9.779322e+02	1	1.565248e-01	1.400000e-01	7.000000e-02	0.000000e+00
9.713351e+02	1	1.788854e-01	1.600000e-01	8.000000e-02	0.000000e+00
9.639095e+02	1	2.012461e-01	1.800000e-01	9.000000e-02	0.000000e+00
9.558353e+02	1	2.236068e-01	2.000000e-01	1.000000e-01	0.000000e+00
9.470383e+02	1	2.459675e-01	2.200000e-01	1.100000e-01	0.000000e+00
9.375601e+02	1	2.683282e-01	2.400000e-01	1.200000e-01	0.000000e+00
9.275113e+02	1	2.906888e-01	2.600000e-01	1.300000e-01	0.000000e+00
9.168043e+02	1	3.130495e-01	2.800000e-01	1.400000e-01	0.000000e+00
9.056125e+02	1	3.354102e-01	3.000000e-01	1.500000e-01	0.000000e+00
8.940261e+02	1	3.577709e-01	3.200000e-01	1.600000e-01	0.000000e+00
8.818402e+02	1	3.801316e-01	3.400000e-01	1.700000e-01	0.000000e+00
8.694230e+02	1	4.024923e-01	3.600000e-01	1.800000e-01	0.000000e+00
8.566398e+02	1	4.248529e-01	3.800000e-01	1.900000e-01	0.000000e+00
8.434967e+02	1	4.472136e-01	4.000000e-01	2.000000e-01	0.000000e+00
8.302224e+02	1	4.695743e-01	4.200000e-01	2.100000e-01	0.000000e+00
8.166975e+02	1	4.919350e-01	4.400000e-01	2.200000e-01	0.000000e+00
8.031582e+02	1	5.142956e-01	4.600000e-01	2.300000e-01	0.000000e+00
7.893873e+02	1	5.366563e-01	4.800000e-01	2.400000e-01	0.000000e+00
7.755791e+02	1	5.590170e-01	5.000000e-01	2.500000e-01	0.000000e+00
7.618377e+02	1	5.813776e-01	5.200000e-01	2.600000e-01	0.000000e+00
7.481385e+02	1	6.037384e-01	5.400000e-01	2.700000e-01	0.000000e+00
7.344120e+02	1	6.260991e-01	5.600000e-01	2.800000e-01	0.000000e+00
7.208517e+02	1	6.484597e-01	5.800000e-01	2.900000e-01	0.000000e+00
7.074017e+02	1	6.708204e-01	6.000000e-01	3.000000e-01	0.000000e+00
6.941251e+02	1	6.931811e-01	6.200000e-01	3.100000e-01	0.000000e+00
6.810487e+02	1	7.155417e-01	6.400000e-01	3.200000e-01	0.000000e+00
6.681326e+02	1	7.379025e-01	6.600000e-01	3.300000e-01	0.000000e+00
6.554707e+02	1	7.602631e-01	6.800000e-01	3.400000e-01	0.000000e+00
6.430507e+02	1	7.826238e-01	7.000000e-01	3.500000e-01	0.000000e+00
6.308953e+02	1	8.049845e-01	7.200000e-01	3.600000e-01	0.000000e+00
6.189552e+02	1	8.273451e-01	7.400000e-01	3.700000e-01	0.000000e+00
6.073351e+02	1	8.497058e-01	7.600000e-01	3.800000e-01	0.000000e+00
5.960079e+02	1	8.720665e-01	7.800000e-01	3.900000e-01	0.000000e+00
5.849923e+02	1	8.944272e-01	8.000000e-01	4.000000e-01	0.000000e+00
5.742475e+02	1	9.167879e-01	8.200000e-01	4.100000e-01	0.000000e+00
5.638480e+02	1	9.391485e-01	8.400000e-01	4.200000e-01	0.000000e+00
5.537242e+02	1	9.615092e-01	8.600000e-01	4.300000e-01	0.000000e+00
5.439490e+02	1	9.838699e-01	8.800000e-01	4.400000e-01	0.000000e+00
5.344809e+02	1	1.006231e+00	9.000000e-01	4.500000e-01	0.000000e+00
5.253688e+02	1	1.028591e+00	9.200000e-01	4.600000e-01	0.000000e+00
5.165043e+02	1	1.050952e+00	9.400000e-01	4.700000e-01	0.000000e+00
5.079948e+02	1	1.073313e+00	9.600000e-01	4.800000e-01	0.000000e+00
4.997181e+02	1	1.095673e+00	9.800000e-01	4.900000e-01	0.000000e+00
4.917719e+02	1	1.118034e+00	1.000000e+00	5.000000e-01	0.000000e+00
4.840509e+02	1	1.140395e+00	1.020000e+00	5.100000e-01	0.000000e+00
4.764712e+02	1	1.162755e+00	1.040000e+00	5.200000e-01	0.000000e+00
4.691540e+02	1	1.185116e+00	1.060000e+00	5.300000e-01	0.000000e+00
4.620372e+02	1	1.207477e+00	1.080000e+00	5.400000e-01	0.000000e+00
4.550949e+02	1	1.229837e+00	1.100000e+00	5.500000e-01	0.000000e+00
4.483813e+02	1	1.252198e+00	1.120000e+00	5.600000e-01	0.000000e+00
4.418594e+02	1	1.274559e+00	1.140000e+00	5.700000e-01	0.000000e+00
4.355740e+02	1	1.296919e+00	1.160000e+00	5.800000e-01	0.000000e+00
4.294075e+02	1	1.319280e+00	1.180000e+00	5.900000e-01	0.000000e+00
4.234747e+02	1	1.341641e+00	1.200000e+00	6.000000e-01	0.000000e+00
4.176743e+02	1	1.364002e+00	1.220000e+00	6.100000e-01	0.000000e+00
4.120642e+02	1	1.386362e+00	1.240000e+00	6.200000e-01	0.000000e+00
4.066070e+02	1	1.408723e+00	1.260000e+00	6.300000e-01	0.000000e+00
4.012870e+02	1	1.431083e+00	1.280000e+00	6.400000e-01	0.000000e+00
3.960849e+02	1	1.453444e+00	1.300000e+00	6.500000e-01	0.000000e+00
3.910601e+02	1	1.475805e+00	1.320000e+00	6.600000e-01	0.000000e+00
3.861195e+02	1	1.498166e+00	1.340000e+00	6.700000e-01	0.000000e+00
3.813952e+02	1	1.520526e+00	1.360000e+00	6.800000e-01	0.000000e+00
3.766946e+02	1	1.542887e+00	1.380000e+00	6.900000e-01	0.000000e+00
3.721853e+02	1	1.565248e+00	1.400000e+00	7.000000e-01	0.000000e+00
3.677817e+02	1	1.587608e+00	1.420000e+00	7.100000e-01	0.000000e+00
3.635039e+02	1	1.609969e+00	1.440000e+00	7.200000e-01	0.000000e+00
3.593603e+02	1	1.632330e+00	1.460000e+00	7.300000e-01	0.000000e+00
3.552821e+02	1	1.654690e+00	1.480000e+00	7.400000e-01	0.000000e+00
3.514097e+02	1	1.677051e+00	1.500000e+00	7.500000e-01	0.000000e+00
3.475905e+02	1	1.699412e+00	1.520000e+00	7.600000e-01	0.000000e+00
3.438981e+02	1	1.721772e+00	1.540000e+00	7.700000e-01	0.000000e+00
3.403489e+02	1	1.744133e+00	1.560000e+00	7.800000e-01	0.000000e+00
3.369599e+02	1	1.766494e+00	1.580000e+00	7.900000e-01	0.000000e+00
3.336601e+02	1	1.788854e+00	1.600000e+00	8.000000e-01	0.000000e+00
3.305283e+02	1	1.811215e+00	1.620000e+00	8.100000e-01	0.000000e+00
3.274803e+02	1	1.833576e+00	1.640000e+00	8.200000e-01	0.000000e+00
3.245940e+02	1	1.855936e+00	1.660000e+00	8.300000e-01	0.000000e+00
3.218706e+02	1	1.878297e+00	1.680000e+00	8.400000e-01	0.000000e+00
3.193102e+02	1	1.900658e+00	1.700000e+00	8.500000e-01	0.000000e+00
3.168557e+02	1	1.923018e+00	1.720000e+00	8.600000e-01	0.000000e+00
3.145738e+02	1	1.945379e+00	1.740000e+00	8.700000e-01	0.000000e+00
3.124408e+02	1	1.967740e+00	1.760000e+00	8.800000e-01	0.000000e+00
3.104692e+02	1	1.990101e+00	1.780000e+00	8.900000e-01	0.000000e+00
3.086928e+02	1	2.012461e+00	1.800000e+00	9.000000e-01	0.000000e+00
3.070641e+02	1	2.034822e+00	1.820000e+00	9.100000e-01	0.000000e+00
3.055671e+02	1	2.057183e+00	1.840000e+00	9.200000e-01	0.000000e+00
3.042817e+02	1	2.079543e+00	1.860000e+00	9.300000e-01	0.000000e+00
3.031411e+02	1	2.101904e+00	1.880000e+00	9.400000e-01	0.000000e+00
3.021844e+02	1	2.124264e+00	1.900000e+00	9.500000e-01	0.000000e+00
3.014215e+02	1	2.146625e+00	1.920000e+00	9.600000e-01	0.000000e+00
3.008088e+02	1	2.168986e+00	1.940000e+00	9.700000e-01	0.000000e+00
3.003590e+02	1	2.191347e+00	1.960000e+00	9.800000e-01	0.000000e+00
3.000863e+02	1	2.213707e+00	1.980000e+00	9.900000e-01	0.000000e+00
3.000000e+02	1	2.236068e+00	2.000000e+00	1.000000e+00	0.000000e+00
